"","mi","ni"
"1",13.9570830172766,6.98412698412698
"2",13.9662521455576,7.061338407249
"3",13.9744552208993,7.13853758887586
"4",13.9816909427442,7.21571228945327
"5",13.9879581639038,7.29285027330825
"6",13.9932558907406,7.36993931058911
"7",13.9975832833259,7.44696717920436
"8",14.0009396555727,7.52392166676054
"9",14.0033244753445,7.60079057249839
"10",14.0047373645397,7.67756170922723
"11",14.0051780991516,7.75422290525717
"12",14.0046466093039,7.8307620063289
"13",14.0031429792617,7.90716687754065
"14",14.0006674474183,7.98342540527217
"15",13.9972204062572,8.05952549910522
"16",13.9928024022899,8.13545509374052
"17",13.9874141359695,8.21120215091058
"18",13.9810564615793,8.28675466128834
"19",13.9737303870977,8.36210064639121
"20",13.9654370740381,8.43722816048014
"21",13.9561778372649,8.51212529245362
"22",13.945954144785,8.5867801677361
"23",13.9347676175151,8.66118095016065
"24",13.9226200290246,8.73531584384551
"25",13.9095133052545,8.8091730950643
"26",13.8954495242119,8.8827409941095
"27",13.880430915641,8.95600787714896
"28",13.864459860669,9.02896212807516
"29",13.8475388914288,9.10159218034687
"30",13.8296706906578,9.17388651882299
"31",13.8108580912721,9.24583368158821
"32",13.7911040759179,9.31742226177021
"33",13.7704117764979,9.38864090934822
"34",13.7487844736756,9.45947833295247
"35",13.7262255963544,9.52992330165442
"36",13.7027387211345,9.59996464674729
"37",13.6783275717457,9.66959126351692
"38",13.6529960184568,9.73879211300227
"39",13.6267480774621,9.80755622374562
"40",13.599587910245,9.87587269353209
"41",13.5715198229176,9.94373069111806
"42",13.5425482655386,10.0111194579485
"43",13.5126778314073,10.0780283098625
"44",13.4819132563355,10.1444466387874
"45",13.4502594178968,10.2103639144207
"46",13.4177213346532,10.2757696858993
"47",13.3843041653594,10.3406535834565
"48",13.3500132081446,10.4050053200665
"49",13.3148538996734,10.4688146930748
"50",13.2788318142827,10.5320715858159
"51",13.2419526630989,10.5947659692176
"52",13.2042222931318,10.6568879033906
"53",13.1656466863477,10.7184275392049
"54",13.1262319587213,10.7793751198509
"55",13.0859843592657,10.8397209823864
"56",13.0449102690419,10.8994555592688
"57",13.0030162001468,10.9585693798717
"58",12.960308794681,11.0170530719869
"59",12.9167948236957,11.0748973633097
"60",12.8724811861191,11.1320930829094
"61",12.8273749076626,11.1886311626833
"62",12.7814831397071,11.2445026387939
"63",12.7348131581689,11.299698653091
"64",12.6873723623462,11.3542104545152
"65",12.6391682737463,11.4080294004858
"66",12.5902085348927,11.4611469582711
"67",12.5405009081135,11.5135547063409
"68",12.4900532743109,11.565244335702
"69",12.4388736317115,11.6162076512154
"70",12.3869700945986,11.6664365728955
"71",12.3343508920251,11.7159231371913
"72",12.2810243665094,11.7646594982492
"73",12.2269989727124,11.8126379291565
"74",12.1722832760972,11.8598508231664
"75",12.1168859515712,11.9062906949046
"76",12.0608157821102,11.9519501815556
"77",12.0040816573666,11.9968220440301
"78",11.9466925722598,12.0408991681128
"79",11.8886576255495,12.0841745655903
"80",11.8299860183941,12.1266413753591
"81",11.770687052891,12.1682928645133
"82",11.7107701306027,12.2091224294122
"83",11.6502447510652,12.249123596727
"84",11.5891205102828,12.2882900244674
"85",11.5274070992062,12.3266155029871
"86",11.4651143021963,12.3640939559681
"87",11.4022519954725,12.4007194413841
"88",11.3388301455476,12.4364861524428
"89",11.2748588076471,12.4713884185064
"90",11.210348124115,12.5054207059904
"91",11.145308322806,12.5385776192415
"92",11.0797497154639,12.5708539013925
"93",11.0136826960868,12.602244435196
"94",10.9471177392787,12.6327442438359
"95",10.8800653985895,12.6623484917159
"96",10.8125363048412,12.6910524852266
"97",10.7445411644428,12.7188516734898
"98",10.6760907576927,12.7457416490795
"99",10.6071959370695,12.7717181487209
"100",10.5378676255117,12.7967770539667
"101",10.4681168146853,12.8209143918493
"102",10.3979545632419,12.8441263355114
"103",10.3273919950646,12.8664092048123
"104",10.256440297505,12.8877594669117
"105",10.1851107196093,12.9081737368294
"106",10.1134145703348,12.9276487779824
"107",10.0413632167567,12.9461815026978
"108",9.96896808226626,12.9637689727022
"109",9.89624064475958,12.9804083995879
"110",9.8231924348177,12.9960971452549
"111",9.74983503387857,13.0108327223289
"112",9.67618007240091,13.024612794556
"113",9.60223922802017,13.0374351771727
"114",9.52802422369717,13.0492978372527
"115",9.45354682585945,13.0601988940292
"116",9.37881884253575,13.0701366191925
"117",9.30385212148393,13.0791094371648
"118",9.22865854831256,13.0871159253494
"119",9.1532500445965,13.0941548143568
"120",9.0776385659868,13.1002249882052
"121",9.0018361003152,13.1053254844982
"122",8.92585466569349,13.1094554945769
"123",8.84970630860813,13.1126143636483
"124",8.77340310201034,13.1148015908892
"125",8.69695714340193,13.1160168295253
"126",8.6203805529174,13.1162598868864
"127",8.54368547140225,13.115530724437
"128",8.46688405848819,13.1138294577823
"129",8.38998849066524,13.1111563566497
"130",8.31301095935123,13.1075118448464
"131",8.2359636689589,13.1028965001921
"132",8.15885883496093,13.0973110544272
"133",8.0817086819533,13.0907563930968
"134",8.00452544171707,13.0832335554107
"135",7.92732135127913,13.0747437340781
"136",7.85010865097205,13.0652882751188
"137",7.77289958249348,13.0548686776498
"138",7.69570638696524,13.0434865936476
"139",7.61854130299258,13.0311438276861
"140",7.54141656472381,13.0178423366508
"141",7.46434439991059,13.0035842294283
"142",7.38733702796937,12.988371766572
"143",7.31040665804394,12.972207359944
"144",7.23356548706986,12.9550935723321
"145",7.15682569784058,12.937033117044
"146",7.08019945707599,12.918028857477
"147",7.00369891349343,12.8980838066639
"148",6.92733619588155,12.8772011267953
"149",6.85112341117737,12.8553841287185
"150",6.77507264254678,12.8326362714123
"151",6.69919594746881,12.8089611614386
"152",6.62350535582396,12.7843625523709
"153",6.54801286798696,12.7588443441989
"154",6.47273045292414,12.7324105827101
"155",6.39767004629581,12.7050654588488
"156",6.32284354856391,12.6768133080511
"157",6.24826282310529,12.6476586095581
"158",6.1739396943308,12.6176059857051
"159",6.09988594581056,12.5866602011894
"160",6.0261133184058,12.5548261623144
"161",5.95263350840734,12.5221089162119
"162",5.87945816568124,12.488513650042
"163",5.80659889182176,12.4540456901706
"164",5.73406723831196,12.4187105013247
"165",5.6618747046923,12.3825136857267
"166",5.59003273673745,12.3454609822052
"167",5.51855272464158,12.307558265286
"168",5.44744600121252,12.2688115442603
"169",5.37672384007501,12.2292269622321
"170",5.30639745388331,12.188810795144
"171",5.23647799254349,12.1475694507826
"172",5.16697654144565,12.1055094677621
"173",5.09790411970643,12.0626375144881
"174",5.02927167842193,12.0189603881
"175",4.96109009893151,11.9744850133934
"176",4.89337019109257,11.9292184417225
"177",4.82612269156673,11.8831678498817
"178",4.75935826211758,11.8363405389682
"179",4.69308748792027,11.788743933224
"180",4.62732087588336,11.7403855788592
"181",4.56206885298291,11.6912731428555
"182",4.4973417646094,11.6414144117503
"183",4.43314987292751,11.5908172904028
"184",4.36950335524906,11.53948980074
"185",4.3064123024195,11.4874400804857
"186",4.24388671721802,11.4346763818693
"187",4.18193651277168,11.3812070703185
"188",4.12057151098372,11.3270406231321
"189",4.05980144097636,11.2721856281367
"190",3.99963593754825,11.2166507823245
"191",3.940084539647,11.1604448904749
"192",3.88115668885673,11.1035768637584
"193",3.82286172790125,11.0460557183236
"194",3.76520889916272,10.9878905738681
"195",3.70820734321641,10.9290906521923
"196",3.65186609738142,10.8696652757375
"197",3.59619409428793,10.8096238661076
"198",3.54120016046093,10.7489759425759
"199",3.48689301492082,10.6877311205752
"200",3.43328126780107,10.6258991101739
"201",3.38037341898312,10.563489714536
"202",3.32817785674876,10.5005128283674
"203",3.2767028564502,10.4369784363467
"204",3.22595657919808,10.3728966115423
"205",3.17594707056755,10.3082775138156
"206",3.12668225932267,10.2431313882098
"207",3.07816995615935,10.1774685633258
"208",3.03041785246703,10.1112994496848
"209",2.98343351910922,10.0446345380776
"210",2.93722440522318,9.97748439790128
"211",2.89179783703888,9.90985967548351
"212",2.8471610167175,9.84177109239477
"213",2.80332102120954,9.77322944374832
"214",2.76028480113281,9.70424559648879
"215",2.71805917967043,9.63483048766923
"216",2.67665085148905,9.56499512271713
"217",2.63606638167746,9.49475057368953
"218",2.59631220470573,9.42410797751761
"219",2.55739462340503,9.35307853424098
"220",2.51931980796835,9.281673505232
"221",2.48209379497227,9.20990421141029
"222",2.44572248641988,9.13778203144791
"223",2.41021164880503,9.06531839996527
"224",2.3755669121981,8.99252480571828
"225",2.34179376935338,8.91941278977683
"226",2.30889757483819,8.84599394369502
"227",2.276883544184,8.77227990767337
"228",2.24575675305945,8.69828236871333
"229",2.21552213646572,8.62401305876436
"230",2.18618448795402,8.54948375286389
"231",2.15774845886566,8.47470626727045
"232",2.1302185575946,8.39969245759023
"233",2.1035991488726,8.32445421689748
"234",2.0778944530773,8.24900347384886
"235",2.05310854556304,8.17335219079227
"236",2.02924535601476,8.09751236187026
"237",2.00630866782497,8.02149601111837
"238",1.98430211749387,7.94531519055886
"239",1.96322919405286,7.86898197828985
"240",1.94309323851134,7.79250847657043
"241",1.923897443327,7.7159068099019
"242",1.90564485189968,7.63918912310548
"243",1.88833835808889,7.56236757939684
"244",1.87198070575493,7.48545435845764
"245",1.85657448832393,7.40846165450452
"246",1.84212214837664,7.33140167435576
"247",1.82862597726118,7.25428663549596
"248",1.81608811472976,7.17712876413902
"249",1.80451054859943,7.0999402932897
"250",1.79389511443692,7.02273346080418
"251",1.78424349526762,6.94552050744979
"252",1.77555722130875,6.86831367496427
"253",1.76783766972675,6.79112520411495
"254",1.76108606441894,6.71396733275801
"255",1.75530347581945,6.63685229389821
"256",1.75049082072955,6.55979231374945
"257",1.74664886217227,6.48279960979633
"258",1.74377820927143,6.40588638885713
"259",1.74187931715506,6.32906484514849
"260",1.74095248688327,6.25234715835208
"261",1.74099786540048,6.17574549168355
"262",1.74201544551215,6.09927198996412
"263",1.7440050658859,6.02293877769511
"264",1.74696641107712,5.9467579571356
"265",1.75089901157895,5.87074160638371
"266",1.75580224389672,5.7949017774617
"267",1.76167533064683,5.71925049440511
"268",1.76851734067997,5.6437997513565
"269",1.77632718922878,5.56856151066374
"270",1.7851036380798,5.49354770098352
"271",1.79484529576979,5.41877021539008
"272",1.80555061780637,5.34424090948961
"273",1.81721790691287,5.26997159954064
"274",1.8298453132974,5.1959740605806
"275",1.84343083494619,5.12226002455895
"276",1.85797231794092,5.04884117847714
"277",1.87346745680028,4.97572916253569
"278",1.88991379484546,4.9029355682887
"279",1.90730872458965,4.83047193680606
"280",1.92564948815144,4.75834975684368
"281",1.94493317769209,4.68658046302197
"282",1.96515673587653,4.61517543401299
"283",1.98631695635807,4.54414599073637
"284",2.00841048428683,4.47350339456444
"285",2.03143381684151,4.40325884553684
"286",2.05538330378486,4.33342348058474
"287",2.08025514804236,4.26400837176518
"288",2.10604540630421,4.19502452450565
"289",2.13274998965055,4.12648287585921
"290",2.16036466419974,4.05839429277046
"291",2.1888850517796,3.99076957035269
"292",2.21830663062156,3.92361943017634
"293",2.24862473607757,3.85695451856914
"294",2.27983456135965,3.79078540492818
"295",2.31193115830197,3.72512258004421
"296",2.3449094381454,3.65997645443837
"297",2.37876417234425,3.59535735671164
"298",2.41348999339527,3.53127553190728
"299",2.44908139568865,3.46774113988658
"300",2.48553273638087,3.40476425371798
"301",2.52283823628935,3.34235485808012
"302",2.56099198080876,3.28052284767877
"303",2.5999879208487,3.21927802567808
"304",2.63981987379277,3.15863010214633
"305",2.68048152447879,3.09858869251647
"306",2.72196642620006,3.03916331606162
"307",2.76426800172743,2.98036339438584
"308",2.80737954435209,2.92219824993037
"309",2.85129421894889,2.86467710449562
"310",2.89600506306002,2.80780907777909
"311",2.94150498799888,2.7516031859295
"312",2.98778677997393,2.6960683401173
"313",3.03484310123244,2.64121334512185
"314",3.0826664912238,2.58704689793549
"315",3.13124936778243,2.53357758638465
"316",3.18058402832982,2.48081388776831
"317",3.23066265109579,2.42876416751392
"318",3.28147729635856,2.37743667785119
"319",3.33301990770357,2.32683955650365
"320",3.38528231330078,2.27698082539849
"321",3.4382562272003,2.22786838939475
"322",3.49193325064602,2.17951003503
"323",3.54630487340728,2.13191342928582
"324",3.60136247512806,2.08508611837228
"325",3.6570973266937,2.03903552653151
"326",3.7135005916149,1.99376895486057
"327",3.77056332742868,1.94929358015399
"328",3.82827648711614,1.90561645376584
"329",3.88663092053686,1.86274450049182
"330",3.94561737587957,1.82068451747135
"331",4.00522650112904,1.77944317310992
"332",4.06544884554873,1.73902700602185
"333",4.12627486117918,1.69944242399363
"334",4.18769490435182,1.66069570296796
"335",4.2496992372179,1.62279298604878
"336",4.31227802929238,1.5857402825273
"337",4.37542135901251,1.54954346692922
"338",4.43911921531086,1.51420827808339
"339",4.50336149920247,1.47974031821193
"340",4.5681380253861,1.44614505204203
"341",4.63343852385893,1.41342780593955
"342",4.69925264154494,1.38159376706454
"343",4.76556994393626,1.35064798254884
"344",4.83237991674751,1.32059535869589
"345",4.89967196758287,1.29144066020285
"346",4.96743542761536,1.26318850940521
"347",5.03565955327836,1.23584338554389
"348",5.104333527969,1.20940962405512
"349",5.17344646376298,1.18389141588306
"350",5.2429874031409,1.15929280681535
"351",5.31294532072545,1.13561769684168
"352",5.38330912502949,1.11286983953544
"353",5.45406766021446,1.09105284145863
"354",5.5252097078592,1.07017016159007
"355",5.59672398873847,1.05022511077694
"356",5.66859916461131,1.03122085120994
"357",5.74082384001857,1.01316039592187
"358",5.81338656408968,0.996046608309968
"359",5.8862758323581,0.979882201681929
"360",5.95948008858527,0.964669738825703
"361",6.03298772659285,0.950411631603202
"362",6.1067870921028,0.93711014056789
"363",6.18086648458509,0.9247673746064
"364",6.25521415911277,0.913385290604171
"365",6.3298183282241,0.902965693135191
"366",6.40466716379135,0.893510234175903
"367",6.47974879889614,0.885020412843279
"368",6.55505132971084,0.87749757515715
"369",6.63056281738588,0.870942913826797
"370",6.70627128994261,0.865357468061855
"371",6.78216474417137,0.86074212340755
"372",6.85823114753457,0.857097611604304
"373",6.93445844007437,0.854424510471715
"374",7.01083453632474,0.85272324381695
"375",7.08734732722753,0.851994081367553
"376",7.16398468205235,0.852237138728681
"377",7.24073445031978,0.85345237736477
"378",7.3175844637278,0.855639604605656
"379",7.39452253808102,0.858798473677107
"380",7.4715364752224,0.862928483755817
"381",7.54861406496725,0.868028980048798
"382",7.62574308703906,0.874099153897202
"383",7.70291131300694,0.881138042904522
"384",7.78010650822448,0.889144531089185
"385",7.85731643376937,0.898117349061478
"386",7.9345288483839,0.908055074224803
"387",8.01173151041573,0.918956131001233
"388",8.08891217975875,0.930818791081296
"389",8.16605861979366,0.943641173698005
"390",8.24315859932808,0.957421245925035
"391",8.32019989453571,0.972156822999041
"392",8.39717029089434,0.987845568666033
"393",8.47405758512246,1.00448499555178
"394",8.55084958711397,1.02207246555619
"395",8.6275341218709,1.04060519027152
"396",8.70409903143371,1.06008023142453
"397",8.78053217680881,1.08049450134227
"398",8.85682143989322,1.10184476344166
"399",8.93295472539576,1.12412763274261
"400",9.00891996275477,1.1473395764047
"401",9.08470510805178,1.1714769142873
"402",9.16029814592106,1.19653581953303
"403",9.23568709145454,1.22251231917449
"404",9.31085999210205,1.24940229476415
"405",9.38580492956625,1.27720148302734
"406",9.46051002169224,1.30590547653811
"407",9.53496342435148,1.33550972441808
"408",9.60915333331952,1.36600953305792
"409",9.68306798614756,1.39740006686147
"410",9.75669566402735,1.42967634901248
"411",9.8300246936491,1.46283326226357
"412",9.90304344905224,1.49686554974761
"413",9.97574035346869,1.53176781581116
"414",10.0481038811582,1.56753452686987
"415",10.120122559236,1.60416001228589
"416",10.1917849694912,1.64163846526685
"417",10.2630797501977,1.67996394378655
"418",10.3339955979152,1.71913037152699
"419",10.4045212692814,1.75913153884178
"420",10.4746455827944,1.79996110374063
"421",10.544357420586,1.84161259289485
"422",10.6136457301837,1.88407940266368
"423",10.6824995262633,1.9273548001412
"424",10.7509078923909,1.9714319242239
"425",10.818859982753,2.01630378669838
"426",10.8863450238767,2.06196327334936
"427",10.9533523163374,2.10840314508758
"428",11.019871236455,2.1556160390975
"429",11.0858912379788,2.20359447000472
"430",11.151401853759,2.25233083106263
"431",11.2163926974065,2.30181739535851
"432",11.2808534649394,2.35204631703859
"433",11.3447739364171,2.40300963255193
"434",11.40814397756,2.45469926191302
"435",11.4709535413566,2.50710700998283
"436",11.5331926696566,2.56022456776812
"437",11.5948514947492,2.61404351373877
"438",11.6559202409279,2.66855531516296
"439",11.7163892260404,2.72375132946003
"440",11.7762488630236,2.77962280557071
"441",11.8354896614235,2.83616088534452
"442",11.8941022289,2.89335660494424
"443",11.952077272716,2.95120089626705
"444",12.0094056012106,3.00968458838224
"445",12.0660781252565,3.06879840898521
"446",12.1220858597009,3.12853298586758
"447",12.1774199247903,3.18887884840307
"448",12.2320715475782,3.24982642904902
"449",12.2860320633158,3.31136606486333
"450",12.3392929168263,3.3734879990364
"451",12.3918456638605,3.43618238243809
"452",12.4436819724364,3.4994392751792
"453",12.4947936241598,3.56324864818743
"454",12.545172515527,3.62760038479743
"455",12.5948106592102,3.69248428235471
"456",12.6437001853234,3.75789005383327
"457",12.6918333426704,3.82380732946656
"458",12.7392024999734,3.89022565839151
"459",12.7858001470832,3.95713451030551
"460",12.8316188961699,4.02452327713591
"461",12.8766514828937,4.09238127472188
"462",12.9208907675574,4.16069774450834
"463",12.9643297362379,4.2294618552517
"464",13.0069615018982,4.29866270473704
"465",13.0487793054795,4.36828932150667
"466",13.0897765169725,4.43833066659955
"467",13.1299466364692,4.50877563530149
"468",13.1692832951926,4.57961305890575
"469",13.2077802565071,4.65083170648376
"470",13.2454314169068,4.72242028666576
"471",13.2822308069838,4.79436744943097
"472",13.3181725923739,4.86666178790709
"473",13.353251074682,4.9392918401788
"474",13.3874606923856,5.01224609110501
"475",13.4207960217163,5.08551297414447
"476",13.4532517775201,5.15908087318966
"477",13.484822814095,5.23293812440846
"478",13.5155041260067,5.30707301809332
"479",13.5452908488828,5.38147380051786
"480",13.5741782601833,5.45612867580035
"481",13.6021617799498,5.53102580777383
"482",13.6292369715316,5.60615332186276
"483",13.6553995422889,5.68149930696562
"484",13.6806453442736,5.75705181734338
"485",13.7049703748865,5.83279887451344
"486",13.7283707775126,5.90872846914874
"487",13.750842842132,5.98482856298179
"488",13.7723830059083,6.06108709071331
"489",13.7929878537534,6.13749196192507
"490",13.812654118869,6.21403106299679
"491",13.8313786832646,6.29069225902674
"492",13.8491585782516,6.36746339575558
"493",13.8659909849143,6.44433230149342
"494",13.8818732345566,6.52128678904961
"495",13.8968028091251,6.59831465766486
"496",13.9107773416084,6.67540369494571
"497",13.9237946164126,6.75254167880069
"498",13.9358525697121,6.8297163793781
"499",13.9469492897771,6.90691556100497
"500",13.9570830172766,6.98412698412698
