"","x","y"
"1",7.31075500372934,2.20112162822455
"2",7.31180363641309,2.24462316389542
"3",7.31071856579897,2.25674942596666
"4",7.31899753415223,2.2788665608739
"5",7.2806445668653,2.32982561662513
"6",7.27985177040441,2.31194730006091
"7",7.34895154858922,2.32368541375017
"8",7.30744426117169,2.37488176887784
"9",7.33490052896708,2.38861390008036
"10",7.3612924965807,2.38918066524262
"11",7.35149942941168,2.36209703519815
"12",7.36970661118447,2.37463280168798
"13",7.4308936396339,2.39324963342694
"14",7.46209870708937,2.35694630076443
"15",7.4888958975589,2.40882649532268
"16",7.41223247497155,2.45323612702561
"17",7.41011755629375,2.43550883515075
"18",7.41169061562989,2.37255641689214
"19",7.50408584326977,2.5528698697304
"20",7.41758463118975,2.48834290533095
"21",7.41429182282211,2.49618583710695
"22",7.50186785103848,2.48108454305731
"23",7.53187733946109,2.48525244322454
"24",7.44266295045537,2.44696124642794
"25",7.44798200205816,2.42271836365586
"26",7.44203362972701,2.52856835441187
"27",7.55024698302211,2.50275276036533
"28",7.52658128019595,2.57466447355031
"29",7.56450100216521,2.46270266287303
"30",7.59827786602219,2.56665205509731
"31",7.49440161987757,2.54354596630106
"32",7.5907944624722,2.63541812215255
"33",7.6383143614779,2.58641943062489
"34",7.60392369958822,2.61041898452343
"35",7.60302574240697,2.74643215515315
"36",7.62666328213573,2.58927632318225
"37",7.68261756838934,2.61624568924477
"38",7.51945383809709,2.67205113581682
"39",7.64310566004432,2.72252701260154
"40",7.57819900777698,2.66919443464783
"41",7.74138254349544,2.63216931727813
"42",7.71028551651684,2.70064279976385
"43",7.64128152949637,2.65961805056666
"44",7.65155579683292,2.6535827618724
"45",7.65790136473567,2.74347511835872
"46",7.67306050209422,2.75156096921461
"47",7.64789233032043,2.7231244866559
"48",7.6577259589054,2.76415068309522
"49",7.73309523932219,2.76305264376465
"50",7.61737827147438,2.75407429302504
"51",7.68251389381152,2.76523953065584
"52",7.72802304944066,2.85164677550881
"53",7.7214883977853,2.77164088750258
"54",7.77933983071773,2.79322756780359
"55",7.73335033438492,2.84881811078232
"56",7.6826589953248,2.81431331510375
"57",7.76560801929901,2.86149887169241
"58",7.67400187823014,2.83681040005744
"59",7.78048836291193,2.86067432475206
"60",7.74710225560645,2.89468178000619
"61",7.79611566989271,2.93078252338679
"62",7.77483672471242,2.76262595587744
"63",7.68956703033298,2.90603538282225
"64",7.78293288350711,2.86463305761461
"65",7.78623938809034,2.95875909224142
"66",7.78758543301276,2.86800263956387
"67",7.79714287117491,2.99567586722387
"68",7.72865277886677,2.99401104761658
"69",7.86187007077152,2.98415290445674
"70",7.75484983109638,3.0777659027629
"71",7.73244341125923,3.00764319328567
"72",7.83216134485322,3.02438070233131
"73",7.82523934722235,3.05480448434716
"74",7.89042766628112,3.07232618393608
"75",7.7657810224378,3.11878525138604
"76",7.81970670882891,3.08760932557618
"77",7.79092163956187,3.03379910172924
"78",7.83613766680964,3.11818908416925
"79",7.78466681535691,3.07297400893701
"80",7.78724226485659,3.20247279390585
"81",7.9090991934418,3.15009350097269
"82",7.79187286988369,3.11051659290573
"83",7.79298248329555,3.20179293364513
"84",7.84900971956392,3.14334794669354
"85",7.89684845717016,3.22123973976115
"86",7.83509577792947,3.24402558694638
"87",7.84387673194512,3.24942841325517
"88",7.92364481630317,3.11280513698738
"89",7.81785545979962,3.19698931874424
"90",7.78035972387583,3.19632646183373
"91",7.82468042161734,3.27050590453727
"92",7.84123520163962,3.22569065615083
"93",7.89045802892,3.21460240033823
"94",7.75622338702966,3.32637321312302
"95",7.84522884985191,3.19716904580927
"96",7.86084655763079,3.23862576046381
"97",7.80960515879275,3.27960654409238
"98",7.86783747199917,3.3130346084188
"99",7.87466687561056,3.29066256066286
"100",7.86215576313679,3.2428865765965
"101",7.75259415087994,3.29844734633802
"102",7.78965366091403,3.35628116832434
"103",7.88621088068853,3.29780057860529
"104",7.8904984399417,3.28740029037285
"105",7.82286577037534,3.349229227368
"106",7.85862195898041,3.39435723344689
"107",7.83951683086199,3.39540688549818
"108",7.84082407322896,3.35342740688528
"109",7.81466118515509,3.37309949475072
"110",7.81687789274835,3.41136213904133
"111",7.78634320235191,3.39849492328828
"112",7.79142328106067,3.38082378450591
"113",7.87517259412324,3.41845892200696
"114",7.83213260154578,3.36857851671461
"115",7.81683661522705,3.40126154839626
"116",7.78263497975474,3.40566083776907
"117",7.82046146054633,3.53142712832592
"118",7.84868879549324,3.39037868291607
"119",7.73600877623952,3.51356946293069
"120",7.81094274874429,3.49375902126011
"121",7.83474510660135,3.5049888501042
"122",7.71745786245367,3.46762552391105
"123",7.80594839657786,3.43612976368993
"124",7.81476754703841,3.54578505093565
"125",7.81497740080772,3.49078734332153
"126",7.78648144359901,3.55531286289763
"127",7.80281401312506,3.49660204339669
"128",7.75580497332847,3.53552572748361
