"","x","y"
"1",13.9422310185668,6.9305541080543
"2",13.74621699853,6.9662886053816
"3",13.9980931019877,7.01730463580983
"4",13.9618774444074,7.17599357609999
"5",13.8579136799932,6.92946303386938
"6",13.9195763354659,7.13270980659234
"7",13.8832761107023,7.22521443269687
"8",14.0612913890674,7.35209058423177
"9",14.0721864205577,7.23715710433694
"10",14.037211860423,7.2901383240511
"11",13.7419587607741,7.39870454680184
"12",13.9623953285891,7.54709270739792
"13",13.9677406213231,7.5446679777448
"14",14.0738533576983,7.53759702815104
"15",13.9296041234015,7.42377660007175
"16",13.9339356259536,7.56369380980586
"17",13.9217056120642,7.48988345046641
"18",14.0143069886765,7.58292961767083
"19",14.1063179636657,7.73218639465614
"20",14.1309962712569,7.79201402289274
"21",13.9988257331825,7.78192348937331
"22",14.129084497279,7.95583949784731
"23",14.0559296558412,7.95086885844149
"24",14.0348518791102,7.73776677451171
"25",14.1296294503575,7.87178476890617
"26",14.1535661987117,7.73786877966073
"27",14.1750932913667,8.0252280346263
"28",13.9662972375824,8.19584208257998
"29",14.0605460917769,8.0818287420213
"30",13.9638264355306,8.25231263882874
"31",14.1482086204714,8.09639539771547
"32",13.9418858009263,8.14408522676417
"33",14.113385571939,8.31038740178611
"34",13.9118185485862,8.25155988100251
"35",13.9258314308932,8.25681225575737
"36",14.011612331532,8.10083179169537
"37",13.8416574449209,8.35136391995599
"38",13.963502205463,8.236791223929
"39",14.0237511967119,8.34380537998152
"40",13.9780857448332,8.74882233586749
"41",13.9783190379926,8.61673951676074
"42",13.8589369757754,8.62980295172951
"43",13.958754507765,8.60703620317513
"44",14.103157753667,8.42286596241122
"45",13.8035537481339,8.57819433705137
"46",13.8343239337812,8.56803803921939
"47",13.8083166529401,8.86510820142472
"48",14.0073771431494,8.75257494594058
"49",13.8996733662376,8.87883012000987
"50",14.149674925154,8.79244716864446
"51",14.0345954678811,8.99011455382063
"52",13.8536062519047,8.89432264873551
"53",13.6739598763615,9.07700034058977
"54",13.8039870279658,8.98390352675651
"55",13.8651354256757,9.11831098613496
"56",13.8341734606956,9.09245000851481
"57",13.9348358632956,9.06745901116687
"58",13.8499159173232,9.23621846473964
"59",13.9623777128874,9.01188693500044
"60",13.8134544163977,9.22831392618396
"61",13.8859063657139,9.18895648526271
"62",13.7069747957905,9.4287014804167
"63",13.7937726266193,9.37548386206333
"64",13.7869321532122,9.44031970088854
"65",13.8924386467651,9.4537700310469
"66",13.7671379631308,9.41421653023408
"67",13.7921915264494,9.47344738868542
"68",13.5939789855381,9.58226288886126
"69",13.6176714471016,9.38818943014173
"70",13.7744704959499,9.63093716021259
"71",13.7456640644127,9.77244330040152
