"","x","y"
"1",14.0245533611052,6.91632560254649
"2",14.0935300407244,7.07957663419785
"3",14.0291814706175,7.14246405578914
"4",14.0122484479042,7.17074810322056
"5",13.876839184697,7.10981017886399
"6",13.9325260469804,7.15688898963191
"7",13.8960721826787,7.17564650809134
"8",14.0189561074449,7.3132637452267
"9",13.8532742887818,7.30489282623803
"10",13.9734795345668,7.43894259511726
"11",14.0516199411523,7.48947716984658
"12",13.8936045043025,7.60815207800894
"13",13.969727424132,7.52520485050603
"14",13.9221093577883,7.60864004728455
"15",14.034242820816,7.60033901303431
"16",13.946511274791,7.76582119124157
"17",13.8956718743005,7.68422579511186
"18",14.1021519395836,7.7490525760304
"19",14.0171769473273,7.82493063119597
"20",13.8681418582647,8.03927660798575
"21",14.1162328246921,8.15648166672934
"22",13.8858240857312,8.15453716719709
"23",13.9179111670324,8.08091059438134
"24",13.9403831449311,8.14528685155327
"25",14.1503660721369,8.40628998463459
"26",14.0399511410854,8.29472821075264
"27",13.9807482864439,8.35386349254105
"28",13.8398095173947,8.29976010609424
"29",13.811626764255,8.59687008964433
"30",13.8683241761889,8.82129822106439
"31",13.731209521357,8.54020780990202
"32",13.9371515643959,8.55837019170934
"33",13.8202061316235,8.58236278014352
"34",14.0100464520707,8.99516265122843
"35",13.9034070843938,8.89001945727131
"36",13.8372451914799,9.07428746243859
"37",13.8715041169744,8.86791559249008
"38",13.9495099610454,8.96983883022825
"39",13.6678335506089,8.93398969099861
"40",14.0024848538743,8.94430868479251
"41",13.9648636245653,8.99326285220771
"42",13.8882806152635,9.17673324132163
"43",13.8048863722892,9.26812380975256
"44",13.8474111228629,9.38075410041604
"45",13.9476617348038,9.31863593379427
"46",13.6160991653264,9.42883886741405
"47",13.6686581817682,9.32907270027319
"48",13.7745298672108,9.49578154639523
"49",13.8724475515911,9.43651449354298
"50",13.646943839901,9.62350823164904
"51",13.5881097929253,9.69583372236876
"52",13.6892371563467,9.62149400969778
"53",13.6208912958429,9.63146634673743
"54",13.661344672708,9.7548014458666
"55",13.6535675908558,9.8568497128008
"56",13.7415497332009,9.94408953762087
"57",13.4178002391212,9.86020770785414
"58",13.411153280498,9.91835256998081
"59",13.5788046498154,9.86151917059666
"60",13.5193003970871,10.0502712920204
"61",13.3695276809207,10.0670429577176
"62",13.4410774875919,10.1806017506001
"63",13.595354619838,10.1733686754911
"64",13.4685163982438,10.2915472593614
"65",13.4280116094624,10.2047576838459
"66",13.2122212238626,10.4370473029619
"67",13.2445367620221,10.4725419548775
"68",13.3382199375617,10.4624445319299
"69",13.3528968666624,10.4540709458491
"70",13.2625838672864,10.60174828831
"71",13.250050059775,10.5299189793506
"72",13.0725285846987,10.686544774097
"73",13.2641967548165,10.7000257135943
"74",13.1500648152432,10.6567137673249
"75",13.0638021215522,10.8529623178953
"76",13.1785722310289,10.6095849885596
"77",13.0478114069978,10.9179484264616
"78",13.1340251499557,10.9248194301747
"79",12.8705706731587,10.9421271091601
"80",12.9665446920501,10.955005328204
"81",13.061287591991,11.0379436535545
"82",12.8214844181913,11.0372188063874
"83",12.9414863261482,11.3390907367253
"84",12.8945421535817,11.2311428603093
"85",12.6405677768204,11.1994554134733
"86",12.7983558268439,11.4663048321511
"87",12.6870809710328,11.3067814947522
"88",12.7427975679185,11.4367836983676
"89",12.6741008346562,11.3073707650324
"90",12.7010909074789,11.092077678717
"91",12.8139503991202,11.4880115627663
"92",12.5641081518822,11.4466675074033
"93",12.651330861309,11.6268932310982
"94",12.5094368180417,11.5731389298958
"95",12.5208820733683,11.428773143715
"96",12.2999938028369,11.5146387851117
"97",12.267553392704,11.5492952190417
"98",12.3200605845252,11.7180505642428
"99",12.3098469169153,11.8338842036847
"100",12.2450785229132,11.6998396324143
"101",12.2645752230273,11.596054501326
"102",12.2262578132261,11.739763709025
"103",12.3645064943598,11.8067317178609
"104",12.1971960891013,11.9573924108933
"105",12.1884594744935,11.9346580741488
"106",11.9650013893952,11.978261036959
"107",11.8316675837559,12.0404008437159
"108",12.0093043212891,11.9197200083472
"109",12.0377736606002,12.1491490369496
"110",11.8831047873819,12.0992109137979
"111",11.7634376737403,12.2443975564418
"112",11.8325344596666,12.2402442233971
"113",11.7085334176913,12.1679334849076
"114",11.5642399548663,12.2128966821706
"115",11.734458893253,12.3460595542683
"116",11.4204327092754,12.2827122644517
"117",11.6040295259285,12.2198967987925
"118",11.5687806644197,12.4359552794916
"119",11.3899728128558,12.5177999611357
