"","x","y"
"1",7.24176019993533,2.33100882419709
"2",7.22656323029457,2.29361804287071
"3",7.33092463021846,2.26328432959598
"4",7.25068561720966,2.31234254928633
"5",7.28982030093425,2.28213516472507
"6",7.30337258907773,2.32468330000297
"7",7.40734255641061,2.29163400282254
"8",7.37230921775022,2.35895902744113
"9",7.35548833068823,2.3570602474468
"10",7.29148752309202,2.25682804975569
"11",7.36448957399513,2.35897062759066
"12",7.33757827434449,2.34682414213999
"13",7.33359957888351,2.33273622456713
"14",7.4395574591893,2.35390270751885
"15",7.4040106117743,2.33221213081661
"16",7.35577217771832,2.31651461592977
"17",7.38863852310322,2.43206427197971
"18",7.42807825397039,2.39102571101937
"19",7.4075107278418,2.30478475454812
"20",7.43285610336077,2.39633643416929
"21",7.46722607220336,2.37790673630176
"22",7.37625612373154,2.47487040007426
"23",7.46212765121377,2.46193427707319
"24",7.39743929644044,2.39576031923817
"25",7.47239088426802,2.40213247311769
"26",7.47057773421129,2.45125778532058
"27",7.49240674879528,2.44956712595907
"28",7.44737311346886,2.48187245988942
"29",7.48089784263406,2.42443796699546
"30",7.50584169511882,2.48707370428572
"31",7.47299187213004,2.47687306914306
"32",7.41599468790602,2.5318356728417
"33",7.44281462167693,2.46428943677229
"34",7.48557186706938,2.455545505438
"35",7.48299248648778,2.45679522999241
"36",7.45586835830679,2.52478526276761
"37",7.51386024397237,2.47191273958537
"38",7.52510285763211,2.53025889107799
"39",7.51649896945754,2.44796219884479
"40",7.57804497979445,2.49457742594807
"41",7.51675889792798,2.48748515783046
"42",7.6306527179546,2.54266875007968
"43",7.51810193168126,2.58440024191888
"44",7.53677593059119,2.56240626781961
"45",7.52135148556455,2.57579046334449
"46",7.59632471690853,2.54224456074438
"47",7.567881520132,2.62290471370449
"48",7.59419872170054,2.61132173080005
"49",7.57605864026966,2.52248608193185
"50",7.54770716728313,2.56439435802087
"51",7.51229893976163,2.59997887591811
"52",7.61097132183176,2.6906961821587
"53",7.56457964191986,2.59908982706088
"54",7.64674508769739,2.66711928894994
"55",7.5678670661656,2.64422471241904
"56",7.60111690006433,2.60300740344894
"57",7.57944893597794,2.64853060556799
"58",7.58875195517793,2.67998170816882
"59",7.57926865444301,2.63305887490976
